Benchmark/0-4         	  200000	      9818 ns/op	   65680 B/op	       3 allocs/op
Benchmark/0-4         	  200000	     10899 ns/op	   65680 B/op	       3 allocs/op
Benchmark/0-4         	  200000	     10712 ns/op	   65680 B/op	       3 allocs/op
Benchmark/0-4         	  100000	     10722 ns/op	   65680 B/op	       3 allocs/op
Benchmark/0-4         	  200000	     10696 ns/op	   65680 B/op	       3 allocs/op
Benchmark/0-4         	  200000	     11081 ns/op	   65680 B/op	       3 allocs/op
Benchmark/0-4         	  100000	     10785 ns/op	   65680 B/op	       3 allocs/op
Benchmark/0-4         	  100000	     10462 ns/op	   65680 B/op	       3 allocs/op
Benchmark/0-4         	  100000	     10921 ns/op	   65680 B/op	       3 allocs/op
Benchmark/0-4         	  200000	     12305 ns/op	   65680 B/op	       3 allocs/op
Benchmark/1-4         	  200000	     10012 ns/op	   65696 B/op	       4 allocs/op
Benchmark/1-4         	  200000	      9732 ns/op	   65696 B/op	       4 allocs/op
Benchmark/1-4         	  200000	      9777 ns/op	   65696 B/op	       4 allocs/op
Benchmark/1-4         	  200000	      9848 ns/op	   65696 B/op	       4 allocs/op
Benchmark/1-4         	  200000	      9741 ns/op	   65696 B/op	       4 allocs/op
Benchmark/1-4         	  200000	      9830 ns/op	   65696 B/op	       4 allocs/op
Benchmark/1-4         	  200000	      9794 ns/op	   65696 B/op	       4 allocs/op
Benchmark/1-4         	  200000	      9759 ns/op	   65696 B/op	       4 allocs/op
Benchmark/1-4         	  200000	     10345 ns/op	   65696 B/op	       4 allocs/op
Benchmark/1-4         	  200000	     10864 ns/op	   65696 B/op	       4 allocs/op
Benchmark/10-4        	  100000	     11798 ns/op	   65840 B/op	      13 allocs/op
Benchmark/10-4        	  200000	     11447 ns/op	   65840 B/op	      13 allocs/op
Benchmark/10-4        	  100000	     11460 ns/op	   65840 B/op	      13 allocs/op
Benchmark/10-4        	  100000	     11355 ns/op	   65840 B/op	      13 allocs/op
Benchmark/10-4        	  200000	     10157 ns/op	   65840 B/op	      13 allocs/op
Benchmark/10-4        	  200000	     11943 ns/op	   65840 B/op	      13 allocs/op
Benchmark/10-4        	  200000	     10207 ns/op	   65840 B/op	      13 allocs/op
Benchmark/10-4        	  200000	     10226 ns/op	   65840 B/op	      13 allocs/op
Benchmark/10-4        	  200000	     10224 ns/op	   65840 B/op	      13 allocs/op
Benchmark/10-4        	  200000	     10157 ns/op	   65840 B/op	      13 allocs/op
Benchmark/100-4       	  100000	     12771 ns/op	   67280 B/op	     103 allocs/op
Benchmark/100-4       	  100000	     12949 ns/op	   67280 B/op	     103 allocs/op
Benchmark/100-4       	  100000	     12861 ns/op	   67280 B/op	     103 allocs/op
Benchmark/100-4       	  100000	     12844 ns/op	   67280 B/op	     103 allocs/op
Benchmark/100-4       	  100000	     12943 ns/op	   67280 B/op	     103 allocs/op
Benchmark/100-4       	  100000	     12917 ns/op	   67280 B/op	     103 allocs/op
Benchmark/100-4       	  100000	     12871 ns/op	   67280 B/op	     103 allocs/op
Benchmark/100-4       	  100000	     12787 ns/op	   67280 B/op	     103 allocs/op
Benchmark/100-4       	  100000	     12749 ns/op	   67280 B/op	     103 allocs/op
Benchmark/100-4       	  100000	     12920 ns/op	   67280 B/op	     103 allocs/op
Benchmark/1000-4      	   30000	     40259 ns/op	   81680 B/op	    1003 allocs/op
Benchmark/1000-4      	   30000	     40101 ns/op	   81680 B/op	    1003 allocs/op
Benchmark/1000-4      	   30000	     40155 ns/op	   81680 B/op	    1003 allocs/op
Benchmark/1000-4      	   30000	     40540 ns/op	   81680 B/op	    1003 allocs/op
Benchmark/1000-4      	   30000	     40534 ns/op	   81680 B/op	    1003 allocs/op
Benchmark/1000-4      	   30000	     40025 ns/op	   81680 B/op	    1003 allocs/op
Benchmark/1000-4      	   30000	     39970 ns/op	   81680 B/op	    1003 allocs/op
Benchmark/1000-4      	   30000	     40086 ns/op	   81680 B/op	    1003 allocs/op
Benchmark/1000-4      	   30000	     39992 ns/op	   81680 B/op	    1003 allocs/op
Benchmark/1000-4      	   30000	     39973 ns/op	   81680 B/op	    1003 allocs/op
Benchmark/10000-4     	    5000	    336058 ns/op	  356880 B/op	   10007 allocs/op
Benchmark/10000-4     	    5000	    331398 ns/op	  356880 B/op	   10007 allocs/op
Benchmark/10000-4     	    5000	    331381 ns/op	  356880 B/op	   10007 allocs/op
Benchmark/10000-4     	    5000	    331587 ns/op	  356880 B/op	   10007 allocs/op
Benchmark/10000-4     	    5000	    335096 ns/op	  356880 B/op	   10007 allocs/op
Benchmark/10000-4     	    5000	    332375 ns/op	  356880 B/op	   10007 allocs/op
Benchmark/10000-4     	    5000	    332126 ns/op	  356880 B/op	   10007 allocs/op
Benchmark/10000-4     	    5000	    333472 ns/op	  356880 B/op	   10007 allocs/op
Benchmark/10000-4     	    5000	    331748 ns/op	  356880 B/op	   10007 allocs/op
Benchmark/10000-4     	    5000	    331428 ns/op	  356880 B/op	   10007 allocs/op
Benchmark/100000-4    	     500	   3544532 ns/op	 3246592 B/op	  100051 allocs/op
Benchmark/100000-4    	     500	   3526670 ns/op	 3246592 B/op	  100051 allocs/op
Benchmark/100000-4    	     500	   3531653 ns/op	 3246592 B/op	  100051 allocs/op
Benchmark/100000-4    	     500	   3591743 ns/op	 3246592 B/op	  100051 allocs/op
Benchmark/100000-4    	     500	   3563591 ns/op	 3246592 B/op	  100051 allocs/op
Benchmark/100000-4    	     500	   3535340 ns/op	 3246592 B/op	  100051 allocs/op
Benchmark/100000-4    	     500	   3568640 ns/op	 3246592 B/op	  100051 allocs/op
Benchmark/100000-4    	     500	   3552197 ns/op	 3246592 B/op	  100051 allocs/op
Benchmark/100000-4    	     500	   3536933 ns/op	 3246592 B/op	  100051 allocs/op
Benchmark/100000-4    	     500	   3573660 ns/op	 3246592 B/op	  100051 allocs/op
Benchmark/1000000-4   	      30	  46297193 ns/op	32830144 B/op	 1000491 allocs/op
Benchmark/1000000-4   	      30	  43764105 ns/op	32830144 B/op	 1000491 allocs/op
Benchmark/1000000-4   	      30	  44294474 ns/op	32830144 B/op	 1000491 allocs/op
Benchmark/1000000-4   	      30	  45231430 ns/op	32830144 B/op	 1000491 allocs/op
Benchmark/1000000-4   	      30	  48634949 ns/op	32830144 B/op	 1000491 allocs/op
Benchmark/1000000-4   	      30	  45166033 ns/op	32830144 B/op	 1000491 allocs/op
Benchmark/1000000-4   	      30	  44720098 ns/op	32830144 B/op	 1000491 allocs/op
Benchmark/1000000-4   	      30	  44661588 ns/op	32830144 B/op	 1000491 allocs/op
Benchmark/1000000-4   	      30	  44431313 ns/op	32830144 B/op	 1000491 allocs/op
Benchmark/1000000-4   	      30	  44500660 ns/op	32830144 B/op	 1000491 allocs/op
