Benchmark/1-4          	20000000	        55.5 ns/op	      24 B/op	       2 allocs/op
Benchmark/1-4          	30000000	        55.6 ns/op	      24 B/op	       2 allocs/op
Benchmark/1-4          	30000000	        55.8 ns/op	      24 B/op	       2 allocs/op
Benchmark/1-4          	30000000	        56.3 ns/op	      24 B/op	       2 allocs/op
Benchmark/1-4          	30000000	        55.7 ns/op	      24 B/op	       2 allocs/op
Benchmark/1-4          	30000000	        55.7 ns/op	      24 B/op	       2 allocs/op
Benchmark/1-4          	30000000	        56.3 ns/op	      24 B/op	       2 allocs/op
Benchmark/1-4          	30000000	        55.7 ns/op	      24 B/op	       2 allocs/op
Benchmark/1-4          	30000000	        55.7 ns/op	      24 B/op	       2 allocs/op
Benchmark/1-4          	30000000	        55.9 ns/op	      24 B/op	       2 allocs/op
Benchmark/10-4         	 3000000	       563 ns/op	     240 B/op	      20 allocs/op
Benchmark/10-4         	 3000000	       559 ns/op	     240 B/op	      20 allocs/op
Benchmark/10-4         	 3000000	       564 ns/op	     240 B/op	      20 allocs/op
Benchmark/10-4         	 3000000	       563 ns/op	     240 B/op	      20 allocs/op
Benchmark/10-4         	 3000000	       561 ns/op	     240 B/op	      20 allocs/op
Benchmark/10-4         	 3000000	       561 ns/op	     240 B/op	      20 allocs/op
Benchmark/10-4         	 3000000	       559 ns/op	     240 B/op	      20 allocs/op
Benchmark/10-4         	 3000000	       567 ns/op	     240 B/op	      20 allocs/op
Benchmark/10-4         	 3000000	       560 ns/op	     240 B/op	      20 allocs/op
Benchmark/10-4         	 3000000	       578 ns/op	     240 B/op	      20 allocs/op
Benchmark/100-4        	  300000	      5515 ns/op	    2400 B/op	     200 allocs/op
Benchmark/100-4        	  300000	      5518 ns/op	    2400 B/op	     200 allocs/op
Benchmark/100-4        	  300000	      5545 ns/op	    2400 B/op	     200 allocs/op
Benchmark/100-4        	  300000	      5588 ns/op	    2400 B/op	     200 allocs/op
Benchmark/100-4        	  300000	      5552 ns/op	    2400 B/op	     200 allocs/op
Benchmark/100-4        	  300000	      5524 ns/op	    2400 B/op	     200 allocs/op
Benchmark/100-4        	  300000	      5570 ns/op	    2400 B/op	     200 allocs/op
Benchmark/100-4        	  200000	      5514 ns/op	    2400 B/op	     200 allocs/op
Benchmark/100-4        	  300000	      5514 ns/op	    2400 B/op	     200 allocs/op
Benchmark/100-4        	  300000	      5540 ns/op	    2400 B/op	     200 allocs/op
Benchmark/1000-4       	   30000	     57141 ns/op	   24000 B/op	    2000 allocs/op
Benchmark/1000-4       	   30000	     55213 ns/op	   24000 B/op	    2000 allocs/op
Benchmark/1000-4       	   30000	     55228 ns/op	   24000 B/op	    2000 allocs/op
Benchmark/1000-4       	   30000	     55363 ns/op	   24000 B/op	    2000 allocs/op
Benchmark/1000-4       	   30000	     55193 ns/op	   24000 B/op	    2000 allocs/op
Benchmark/1000-4       	   30000	     62424 ns/op	   24000 B/op	    2000 allocs/op
Benchmark/1000-4       	   20000	     55033 ns/op	   24000 B/op	    2000 allocs/op
Benchmark/1000-4       	   30000	     55033 ns/op	   24000 B/op	    2000 allocs/op
Benchmark/1000-4       	   30000	     55525 ns/op	   24000 B/op	    2000 allocs/op
Benchmark/1000-4       	   30000	     55088 ns/op	   24000 B/op	    2000 allocs/op
Benchmark/10000-4      	    3000	    559090 ns/op	  240000 B/op	   20000 allocs/op
Benchmark/10000-4      	    3000	    552622 ns/op	  240000 B/op	   20000 allocs/op
Benchmark/10000-4      	    3000	    550362 ns/op	  240000 B/op	   20000 allocs/op
Benchmark/10000-4      	    3000	    554954 ns/op	  240000 B/op	   20000 allocs/op
Benchmark/10000-4      	    2000	    557777 ns/op	  240000 B/op	   20000 allocs/op
Benchmark/10000-4      	    3000	    551716 ns/op	  240000 B/op	   20000 allocs/op
Benchmark/10000-4      	    3000	    551181 ns/op	  240000 B/op	   20000 allocs/op
Benchmark/10000-4      	    2000	    557395 ns/op	  240000 B/op	   20000 allocs/op
Benchmark/10000-4      	    3000	    550895 ns/op	  240000 B/op	   20000 allocs/op
Benchmark/10000-4      	    3000	    550971 ns/op	  240000 B/op	   20000 allocs/op
Benchmark/100000-4     	     300	   5601099 ns/op	 2400000 B/op	  200000 allocs/op
Benchmark/100000-4     	     300	   5535858 ns/op	 2400000 B/op	  200000 allocs/op
Benchmark/100000-4     	     300	   5541619 ns/op	 2400000 B/op	  200000 allocs/op
Benchmark/100000-4     	     300	   5561847 ns/op	 2400000 B/op	  200000 allocs/op
Benchmark/100000-4     	     300	   5495167 ns/op	 2400000 B/op	  200000 allocs/op
Benchmark/100000-4     	     300	   5502261 ns/op	 2400000 B/op	  200000 allocs/op
Benchmark/100000-4     	     300	   5527967 ns/op	 2400000 B/op	  200000 allocs/op
Benchmark/100000-4     	     300	   5544400 ns/op	 2400000 B/op	  200000 allocs/op
Benchmark/100000-4     	     300	   5571981 ns/op	 2400000 B/op	  200000 allocs/op
Benchmark/100000-4     	     300	   5587481 ns/op	 2400000 B/op	  200000 allocs/op
Benchmark/1000000-4    	      30	  55177237 ns/op	24000000 B/op	 2000000 allocs/op
Benchmark/1000000-4    	      30	  56372613 ns/op	24000000 B/op	 2000000 allocs/op
Benchmark/1000000-4    	      30	  56597906 ns/op	24000000 B/op	 2000000 allocs/op
Benchmark/1000000-4    	      20	  55170112 ns/op	24000000 B/op	 2000000 allocs/op
Benchmark/1000000-4    	      30	  55078344 ns/op	24000000 B/op	 2000000 allocs/op
Benchmark/1000000-4    	      30	  55464608 ns/op	24000000 B/op	 2000000 allocs/op
Benchmark/1000000-4    	      30	  55088947 ns/op	24000000 B/op	 2000000 allocs/op
Benchmark/1000000-4    	      30	  55456565 ns/op	24000000 B/op	 2000000 allocs/op
Benchmark/1000000-4    	      20	  56087339 ns/op	24000000 B/op	 2000000 allocs/op
Benchmark/1000000-4    	      30	  55559684 ns/op	24000000 B/op	 2000000 allocs/op
